system,system_name,dataset,corpus_supported,query_id,category,question,reference_answer,generated_answer,abstained,success,error,latency_ms,relevant_documents,retrieved_documents,top_document,hit_at_1,hit_at_3,hit_at_5,mrr_at_10,ndcg_at_5,answer_token_f1,rouge_l_f1,abstention_correct
improved,Improved local SearchService,answerable,True,Q22,gcir,What activities does the professional development fund support?,"Membership and conferences, Educational Materials and Equipment, Hardware Purchases, Research Assistance, Local Hospitality, Short-Term Courses and Training, Travel Support, Experimental Work, Professional Development Programs","- The Professional Development Fund (PDF) supports various activities that enhance the research capabilities and professional growth of faculty members and research scholars. [1]
- 11.3 GUIDELINES FOR UTILIZATION OF PROFESSIONAL DEVELOPMENT FUND (PDF); 25 [2]",False,True,,7.385166999999804,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;On_Submitting_Plan-of-Work-during-a-Semester.pdf;Checklist_For-Proposal.pdf;DRC_Guidelines-2015-updated.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.17241379310344826,0.17241379310344826,
improved,Improved local SearchService,answerable,True,Q23,gcir,What are the consulting restrictions for consulting activities for faculty members?,"No consulting activity should:
• Interfere with Faculty Obligations: Detract from the faculty’s ability to fulfill BITS Pilani’s obligations.
• Restrict Academic and Research Activities: Restrict or limit the faculty’s ability to pursue their academic and/or research activities at BITS Pilani due to confidentiality terms, limited access to intellectual property, or other constraints.
• Impair Intellectual Property Rights: Give away rights or assign intellectual property that is already owned by and assigned to BITS Pilani.
Faculty members should be vigilant about any provisions, such as confidentiality intellectual property (IP), or non-competition clauses, that might restrict their current or future research and academic activities as institute faculty members.","- Faculty members should be vigilant about any provisions, such as confidentiality, intellectual property (IP), or non-competition clauses, that might restrict their current or future research and academic activities as institute faculty members. [1]
- • Restrict Academic and Research Activities: Restrict or limit the faculty's ability to pursue their academic and/or research activities at BITS Pilani due to confidentiality terms, limited access to intellectual property, or other constraints. [1]
- • Interfere with Faculty Obligations: Detract from the faculty's ability to fulfill BITS Pilani's obligations. [1]",False,True,,9.723040999999988,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;9_Format_for-evaluation-DAC-Members.pdf;Application-Form_International-Travel-Award.pdf;Guidelines_for-PhD-Proposal.pdf;On_Submitting_Plan-of-Work-during-a-Semester.pdf;Checklist_For-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.831578947368421,0.4,
improved,Improved local SearchService,answerable,True,Q24,gcir,What is the purpose of the Standard Operating Procedures (SOP) in GCIR?,"The SOP aims to provide a clear, structured framework for managing grants and industrial research activities at BITS Pilani, Hyderabad Campus.","Standard Operating Procedures (SOP) at BITS Pilani, Hyderabad Campus, is to establish a clear, consistent, and systematic framework for the management and execution of activities related to grants and industrial research. [1]",False,True,,22.657457999999853,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf;CheckList_PhD-Thesis-submission.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.6538461538461537,0.3846153846153846,
improved,Improved local SearchService,answerable,True,Q25,gcir,What are the key steps involved in submitting a new research proposal?,"Access the GCIR website, navigate to the proposal submission section, complete the submission form, upload required documents, obtain the endorsement certificate, and finalize the submission.","- This section details the steps for submitting industry research proposals. [1]
- Section-2: Guidelines for Submitting New Research Proposals This section outlines a structured approach for submitting new research proposals to government and private funding agencies, emphasizing the accurate and timely compilation of all required documents. [2]
- Section - 4: Industry Research Proposal Submission Industry research projects are collaborative initiatives between BITS Pilani and industrial partners aimed at conducting in-depth research to solve complex problems, innovate, or develop new technologies. [1]
- Simply submitting the research proposal does not make it fit for acceptance in the research board. [3]",False,True,,13.834208000000014,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Checklist_For-Proposal.pdf;Annual_progress-report_PhD_new.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.18487394957983191,0.11764705882352941,
improved,Improved local SearchService,answerable,True,Q26,gcir,What documents are required for submitting a consultancy proposal?,"A consultancy proposal draft, Note for Approval (NFA), and any additional required agreements such as MoUs or NDAs.","- Section-2: Guidelines for Submitting New Research Proposals This section outlines a structured approach for submitting new research proposals to government and private funding agencies, emphasizing the accurate and timely compilation of all required documents. [2]
- Simply submitting the research proposal does not make it fit for acceptance in the research board. [3]
- For research proposal submission, initially two hard copies (of summary and proposal document) have to be submitted. [4]
- and proposal document) and one softcopy in a CD (summary and proposal document as separate doc files) along with relevant appendices have to be submitted to AGSRD. [3]",False,True,,16.30324999999999,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Guidelines_for-PhD-Proposal.pdf;Documents_required.pdf;DRC_Guidelines-2015-updated.pdf;10_Format_for-forwarding-the-research-proposals.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.10619469026548672,0.08849557522123894,
improved,Improved local SearchService,answerable,True,Q27,gcir,How many working days are required for the issuance of an endorsement certificate?,2-3 working days.,"The processing time for this step is typically 2-3 working days, considering this it is advised to initiate the process of proposal submission well in advance before the deadline of the proposal call. [1]",False,True,,9.568790999999965,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;Proforma_for-Thesis-Certificate-Page.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Certificate_from-DAC-PhD-final-thesis-sub-mod.pdf;Documents_required.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.21052631578947367,0.21052631578947367,
improved,Improved local SearchService,answerable,True,Q28,gcir,How many days per year can faculty members allocate for consultancy projects?,Up to 52 working days per year.,"The time spent on consultancy and related assignments shall be limited to 52 working days a year, preferably one working day per week. [1]",False,True,,12.93712499999966,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Documents_required.pdf;Guidelines_for-PhD-Proposal.pdf;9_Format_for-evaluation-DAC-Members.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,
improved,Improved local SearchService,answerable,True,Q29,gcir,How many types of budget heads are there for industry-sponsored projects?,"There are at least six: equipment, consumables, contingency, manpower, travel, and overhead costs.",3.3.1 BREAKDOWNS OF VARIOUS BUDGET HEADS FOR CONSULTANCY PROJECTS: 6 [2],False,True,,13.687582999999837,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;DRC_Guidelines-2015-updated.pdf;CONTINGENCY_self-project.pdf;Requisition-for-TA.DA-forms.pdf;AGSRD_Format_for-Bonafide-Research-Exeperience.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.0,0.0,
improved,Improved local SearchService,answerable,True,Q30,gcir,When should a PI submit the final proposal to a funding agency?,After obtaining the endorsement certificate from the GCIR office.,"- It is the sole responsibility of the respective PI to submit the Final Project Proposal along with the required to the funding agency as per guidelines of the funding agency. [1]
- and any specific instructions from the funding agency. [1]",False,True,,18.346875000000207,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;AGSRD_Format_for-Bonafide-Research-Exeperience.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf;Fellowship_Advance-Form.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.12765957446808512,0.12765957446808512,
improved,Improved local SearchService,answerable,True,Q31,gcir,When can research scholars apply for an experience certificate or relieving letter?,After completing their project tenure or upon resignation.,"- An experience certificate or relieving letter will be issued to the research scholar after completing the project tenure or resignation, following approval of the resignation letter and clearance of NO DUES by the GCIR office. [1]
- 6.14 EXPERIENCE CERTIFICATE/RELIEVING LETTER/ BONAFIDE CERTIFICATE: .... [2]
- The bonafide certificate will be issued based on the request of the research scholar. [1]",False,True,,10.515041000000114,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;AGSRD_Format_for-Bonafide-Research-Exeperience.pdf;Proforma_for-Thesis-Certificate-Page.pdf;Certificate_from-DAC-PhD-final-thesis-sub-mod.pdf;Format_selection-of-DAC-member.pdf;Guidelines_for-PhD-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.1846153846153846,0.1846153846153846,
improved,Improved local SearchService,answerable,True,Q32,gcir,When must travel approvals be obtained for using project funds?,"Before undertaking any travel, a request must be submitted to the GCIR office for approval.","- Section - 7: For Travel Using Project Funds This section outlines the procedures for using project funds for travel, including obtaining approvals and submitting expense claims. [1]
- It provides Principal Investigators (PIs) with the necessary steps to secure pre-approvals and process reimbursements, ensuring transparency and accountability in the use of project funds for travel. [1]
- The aim is to ensure all travel expenses are managed effectively, aligning with the project's budget and the funding agency's guidelines. [1]",False,True,,11.39662500000016,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;CheckList_PhD-Thesis-submission.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Application-Form_International-Travel-Award.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.0879120879120879,0.0879120879120879,
improved,Improved local SearchService,answerable,True,Q33,gcir,How is time commitment for consultancy projects regulated?,Faculty members must ensure that consultancy work does not interfere with their academic responsibilities and is limited to one working day per week.,"- Faculty members engaged in consultancy projects must ensure that their time commitment does not interfere with their primary academic responsibilities, including teaching, research, and administrative duties. [1]
- 3.5 Allocation of Time on Consultancy Projects; [1]
- The time allocated for consultancy work should be clearly defined and approved as part of the NFA process. [1]",False,True,,14.35079100000003,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;18_Format-for-recommending-extension-of-time-limit-for-submission-of-thesis.pdf;Annual_progress-report_PhD_new.pdf;CONTINGENCY_self-project.pdf;AGSRD_Format_for-Bonafide-Research-Exeperience.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.39999999999999997,0.3466666666666667,
improved,Improved local SearchService,answerable,True,Q34,gcir,How is overhead cost distributed among different funds?,"Overhead costs are allocated among the Professional Development Fund (PDF), Department Development Fund (DDF), and Campus Development Fund (CDF) based on a set percentage.","- To ensure the optimal utilization of resources from Sponsored R&D Projects at BITS Pilani, overhead costs are strategically distributed among three key funds: the Professional Development Fund (PDF), the Department Development Fund (DDF), and the Campus Development Fund (CDF). [1]
- The table below outlines the specific allocation percentages for each fund, depending on the total overhead amount in the project. [1]
- Unless otherwise specified, Principal Investigators (PIs) must include at least 20% overhead charges in their proposals. [1]",False,True,,8.01016600000004,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;DRC_Guidelines-2015-updated.pdf;Fellowship_Advance-Form.pdf;Guidelines_for-PhD-Proposal.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.38000000000000006,0.38000000000000006,
improved,Improved local SearchService,answerable,True,Q35,gcir,How is a research scholar appointed after project approval?,"After receiving project approval, an advertisement is issued, followed by the shortlisting of candidates, conducting interviews, and final selection with an offer letter.","- An experience certificate or relieving letter will be issued to the research scholar after completing the project tenure or resignation, following approval of the resignation letter and clearance of NO DUES by the GCIR office. [2]
- The No Dues form should be collected from the GCIR office by the research scholar, and after all the signatures are obtained, the form should be submitted back to the GCIR office to complete the exit formalities. [1]
- Upon completion of the project tenure or fellowship, the research scholar who has not joined the BITS Ph.D. program must clear all dues from the project. [1]",False,True,,12.789666999999838,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;DRC_Guidelines-2015-updated.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Institute-Fellowship-policy-for_PhD.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;Documents_required.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.16393442622950818,0.09836065573770492,
improved,Improved local SearchService,source_gap,False,Q36,programme,What are the eligibility criteria for the admission in Full Time Ph.D programme?,"(i) M.E/M.Pharm./MBA/ M.Phil of BITS or its equivalent with a minimum of 60% aggregate.
(ii) Candidate with an M Sc/B.E or an equivalent with a minimum of 60% will also be considered for provisional admission to the Ph D programme.
(iii) For Ph D programme in languages and humanities, candidates with an M.Phil/M A and with minimum of 55% aggregate may also be considered. Such candidates have to undergo a minimum of two semester course work prescribed by DRC.","The supplied PDFs do not state the general eligibility criteria for admission to the full-time PhD programme. The closest DRC passage concerns proposed Institute Fellowship priority criteria, which is a different question. [3]",True,True,,10.327124999999882,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Institute-Fellowship-policy-for_PhD.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;5_Format_for-application-to-DRC-for-Ph.D-Qualifying-Examination.pdf;Guidelines_for-PhD-Proposal.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.11570247933884296,0.09917355371900825,
improved,Improved local SearchService,answerable,True,Q37,programme,What are the eligibility criteria for the admission in Part Time/Aspirant Ph.D programme?,"A person working in reputed research organizations, academic Institutes and industries, situated preferably in the close vicinity of one of the campuses of BITS Pilani, can be admitted on part time basis provided
(i) the candidate is working in an organization which encourages and facilitates research
(ii) candidate meets the requisite minimum qualification for admission to Ph. D programme of BITS Pilani as mentioned in (a), (b) or (c)
(iii) candidate has minimum of one year work experience in related field, and (iv) candidate furnishes a ""consent & no objection certificate""  from his/her parent organization.
Industries and R & D Organizations collaborating with BITS can sponsor candidates to work for Ph.D under the Ph.D Aspirants Scheme. Under this Scheme such Employed professionals working in Industries and R&D Organizations having long experience and proven competence aspiring for Ph.D. programme will be considered and will be allowed to pursue their research at their own locations of work. They will choose one BITS faculty as supervisor and or as co-supervisor.","- A student admitted as Full Time scholar may be allowed to take transfer to Part time scheme providedStudents meet the basic eligibility criteria of Part Time student. [1]
- 2.15 Inter conversion of Full Time Ph D to Part Time [1]
- The total number of Part Time student be limited to 40% of the existing full time Ph D students in a Department. [1]
- All existing academic regulations will be applicable to part-time Ph D students also, unless specifically mentioned otherwise. [2]",False,True,,10.379750000000243,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;5_Format_for-application-to-DRC-for-Ph.D-Qualifying-Examination.pdf;Institute-Fellowship-policy-for_PhD.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf;GCIR SOP_Hyd_11oct.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.24800000000000003,0.136,
improved,Improved local SearchService,answerable,True,Q38,programme,Can you please tell about the PhD stipend?,"1. Depending on the availability, student will be provided fellowship stipend either from BITS or from sponsored projects.
2. Student can avail fellowship provided by National funding agencies such as UGC, CSIR, DBT, DST, ICMR etc.
Note that the Institute fellowship stipend to the Ph.D. student admitted after 1st Aug 2011 or later will be limited for first five years from the date of admission in the PhD programme.","- The Institute scholarship and stipend to the Ph D student admitted after 1st Aug 2011 or later will be limited for first five years from the date of admission. [1]
- The DRC will recommend financial assistance, in terms of tuition fee waiver and stipend from the Institute, to be provided to the student. [1]",False,True,,9.233499999999673,DRC_Guidelines-2015-updated.pdf;Institute-Fellowship-policy-for_PhD.pdf,DRC_Guidelines-2015-updated.pdf;Institute-Fellowship-policy-for_PhD.pdf;Guidelines_for-PhD-Proposal.pdf;Annual_progress-report_PhD_new.pdf;Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;Post_PhD_grade.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.5901639344262295,0.47540983606557374,
improved,Improved local SearchService,answerable,True,Q39,programme,"Sir, I got admitted in the Institute PhD programme in  August,2011 with Institute fellowship.  How long will I get the Institute fellowship support?","You will get the Institute fellowship support till July,2016.",The Institute scholarship and stipend to the Ph D student admitted after 1st Aug 2011 or later will be limited for first five years from the date of admission. [2],False,True,,11.596165999999908,DRC_Guidelines-2015-updated.pdf;Institute-Fellowship-policy-for_PhD.pdf,Institute-Fellowship-policy-for_PhD.pdf;DRC_Guidelines-2015-updated.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;Guidelines_for-PhD-Proposal.pdf;Project_to-Inst-fship-conversion-formatAGSRD.pdf;Application-Form_International-Travel-Award.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf,Institute-Fellowship-policy-for_PhD.pdf,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,0.10256410256410257,
improved,Improved local SearchService,answerable,True,Q40,programme,Can you please say something about the availability of hostel accommodation of PhD scholars?,Accommodation to Full Time PhD scholars in hostels is subject to the availability of rooms in hostels. Students with self-sponsored project fellowship can get their HRA and stay outside.,"- If the selected research scholar opts for hostel accommodation, the PI should initiate the communication with chief warden. [1]
- Student should contact SWD for accommodation. [1]
- If the accommodation is available and the candidate accepts the offer letter and confirms their date of joining. [1]",False,True,,9.60933300000022,GCIR SOP_Hyd_11oct.pdf,GCIR SOP_Hyd_11oct.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;Institute-Fellowship-policy-for_PhD.pdf;Application-Form-Institute-Travel-Grant.pdf;Certificate_from-DAC-PhD-final-thesis-sub-mod.pdf,GCIR SOP_Hyd_11oct.pdf,1.0,1.0,1.0,1.0,1.0,0.19444444444444445,0.1111111111111111,
improved,Improved local SearchService,answerable,True,Q41,programme,Can you please give some ideas about the leave that a PhD student can avail?,"Each “Full- Time” candidate is eligible for 30 days of vacation and 15 days of casual leave in an academic year (August to July).
Special casual leave of 15 days is permissible for attending conferences/workshop/symposiums/training programmes, etc.
For female candidates, maternity leave of 90 days is permitted.","- D students and research scholars are eligible for 15 days CL, 15 days SCL and 30 days of vacation leave. [1]
- • Be a full-time Ph.D. student (on-campus). [3]
- • Apply for the grant a maximum of 2 times during the 5-year tenure as a Ph.D. student. [3]",False,True,,11.774749999999834,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;GCIR SOP_Hyd_11oct.pdf;Institute-Fellowship-policy-for_PhD.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Application-Form-Institute-Travel-Grant.pdf;Guidelines_for-PhD-Proposal.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.34693877551020413,0.1836734693877551,
improved,Improved local SearchService,answerable,True,Q42,programme,What is the duration of the PhD programme?,"A student must submit his thesis within ten semesters (excluding summer terms) to be counted from the semester next to passing the qualifying examination. If the student fails to submit his thesis within stipulated period he may request the respective DRC for extension of time. Such extension for submission of thesis are limited to a maximum of four semesters. Thus, the duration for submitting final thesis (including all extensions and semester withdrawals) are limited to 14 semesters. If a candidate fails to submit his/her final thesis during this period, he/she will be discontinued from the programme. The female candidates who have availed maternity leave during this period may be given one extra semester for thesis submission.","- Thus, the duration for submitting final thesis (including all extensions and semester withdrawals) are limited to 14 semesters. [1]
- If a candidate fails to submit his/her final thesis during this period, he/she will be discontinued from the programme. [1]",False,True,,9.322249999999865,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf;Institute-Fellowship-policy-for_PhD.pdf;8_Appendix_I-to-be-attached-with-research-Proposals.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.4968152866242038,0.4968152866242038,
improved,Improved local SearchService,answerable,True,Q43,programme,"In case I get a job, can I switch over from Full Time to Part Time PhD programme?","Yes. A student admitted as Full Time scholar may be allowed to take transfer to Part time scheme provided-
Students meet the basic eligibility criteria of Part Time student.
Student has completed major part of his research work as certified by the supervisor and has completed at least 20 units of Ph D thesis course.
The concerned Ph D supervisor, co-supervisor and respective DRC agree for such transfer.
Note: The DRC may also recommend the transfer of a student from Part-Time to Full Time category, provided research positions and stipend are available. Approval for such transfers will be granted by Dean ARD in consultation with DCC.","- 2.15 Inter conversion of Full Time Ph D to Part Time [1]
- The total number of Part Time student be limited to 40% of the existing full time Ph D students in a Department. [1]
- The DRC may also recommend the transfer of a student from Part-Time to Full Time category, provided research positions are available. [1]",False,True,,9.45091699999967,DRC_Guidelines-2015-updated.pdf,DRC_Guidelines-2015-updated.pdf;Institute-Fellowship-policy-for_PhD.pdf;5_Format_for-application-to-DRC-for-Ph.D-Qualifying-Examination.pdf;Guidelines_for-PhD-Proposal.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;GCIR SOP_Hyd_11oct.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf,DRC_Guidelines-2015-updated.pdf,1.0,1.0,1.0,1.0,1.0,0.5365853658536585,0.43902439024390244,
improved,Improved local SearchService,source_gap,False,Q44,programme,"Can you say something(e.g. quality, number..) about the publication of my PhD thesis work?","1. Minimum Two publications in peer reviewed journals (as first author in at least one publication) is expected to consist your PhD thesis chapters.
2. You are encouraged to publish your work in the scopus listed peer-reviewed journals/conference proceedings(as full papers). For the scopus list journals/conference proceedings, you are requested to be in touch with your supervisor(s) or HOD or DRC convener.
3. In case you are the first author in a publication, it is assumed that major portion of the work is done by you. If there are other PhD student(s) in that publication as second/third author(s)...you need to specify clearly your work/contribution, while mentioning their contribution in that publication clearly.
4. In case you are the second author in a publication and there are other PhD student(s) as first author and/or third author etc in that publication, you need to mention clearly your contribution in that publication and report only your contribution in that publication into your PhD thesis.
5. In either of the above two cases (Point 2 and/or Point 3) you need to ensure that the work reported by you in your PhD thesis, has not already been reported or will not be reported by the other PhD scholars in their respective PhD theses.
6. You may have to submit a declaration letter stating clearly your contribution(as first or second author) in the case of joint paper(s) with other PhD student(s)). The letter is to be duly forwarded by your PhD supervisor (PhD co-supervisor, if any), HOD and DRC convener and needs to be submitted along with others documents at the time of your final thesis submission.
7. In the case of thesis publication, if there are no PhD students other than you, you don't have to give the above mentioned declaration letter.",The indexed thesis checklist asks whether the candidate has publications in international/national journals of repute. It does not state a minimum publication count or an authorship rule. [1],True,True,,9.988290999999982,CheckList_PhD-Thesis-submission.pdf;DRC_Guidelines-2015-updated.pdf,CheckList_PhD-Thesis-submission.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Guidelines_for-PhD-Proposal.pdf;Annual_progress-report_PhD_new.pdf;Documents_required.pdf;DRC_Guidelines-2015-updated.pdf,CheckList_PhD-Thesis-submission.pdf,1.0,1.0,1.0,1.0,0.6131471927654584,0.0816326530612245,0.04081632653061225,
improved,Improved local SearchService,unanswerable,,U01,no_domain_anchor,What is the current BITSAT application deadline?,,I could not find sufficiently relevant information in the indexed research documents.,True,True,,5.12208400000036,,Application-Form-Institute-Travel-Grant.pdf;AGSRD_Format_for-Bonafide-Research-Exeperience.pdf;GCIR SOP_Hyd_11oct.pdf;Institute-Travel-Grant-Application-Form-1.pdf;Guidelines_for-PhD-Proposal.pdf;Application-Form_International-Travel-Award.pdf,Application-Form-Institute-Travel-Grant.pdf,,,,,,,,1.0
improved,Improved local SearchService,unanswerable,,U02,no_domain_anchor,What is today's menu in the Hyderabad campus mess?,,I could not find sufficiently relevant information in the indexed research documents.,True,True,,6.628667000000199,,GCIR SOP_Hyd_11oct.pdf;BITS-Pilani-International-Travel-Award_Guidelines-1.pdf;Fellowship_Advance-Form.pdf;Institute-Fellowship-policy-for_PhD.pdf;Guidelines_for-PhD-Proposal.pdf;DRC_Guidelines-2015-updated.pdf;Certificate_from-DAC-PhD-final-thesis-sub-mod.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,1.0
improved,Improved local SearchService,unanswerable,,U03,hard_negative,What are the undergraduate hostel fees for this semester?,,I could not find sufficiently relevant information in the indexed research documents.,True,True,,5.421124999999805,,GCIR SOP_Hyd_11oct.pdf;Application-Form_International-Travel-Award.pdf;CheckList_PhD-Thesis-submission.pdf;On_Submitting_Plan-of-Work-during-a-Semester.pdf;DRC_Guidelines-2015-updated.pdf;Annual_progress-report_PhD_new.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,1.0
improved,Improved local SearchService,unanswerable,,U04,no_domain_anchor,When does the main library close on Sundays?,,I could not find sufficiently relevant information in the indexed research documents.,True,True,,1.8406670000001846,,DRC_Guidelines-2015-updated.pdf;Guidelines_for-PhD-Proposal.pdf,DRC_Guidelines-2015-updated.pdf,,,,,,,,1.0
improved,Improved local SearchService,unanswerable,,U05,no_domain_anchor,Who is the captain of the institute football team?,,I could not find sufficiently relevant information in the indexed research documents.,True,True,,5.800792000000055,,GCIR SOP_Hyd_11oct.pdf;Institute-Fellowship-policy-for_PhD.pdf;DRC_Guidelines-2015-updated.pdf;Travel-Grant-for-Registered-Ph.d-Student.pdf;Application-Form-Institute-Travel-Grant.pdf;Format-for-Institute-fellowship-Continuation-after-the-Final-Thesis-submission.pdf;16_Format-for-forwarding-continuation-of-fee-waiver-and-or-Institute-fellowship.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,1.0
improved,Improved local SearchService,unanswerable,,U06,hard_negative,What is the PhD hostel fee for this semester?,,I could not find sufficiently relevant information in the indexed research documents.,True,True,,9.071000000000051,,GCIR SOP_Hyd_11oct.pdf;17_Format-for-recommending-continuation-of-fee-waiver-and-or-Institute-Fellowship.pdf;DRC_Guidelines-2015-updated.pdf;Annual_progress-report_PhD_new.pdf;16_Format-for-forwarding-continuation-of-fee-waiver-and-or-Institute-fellowship.pdf;CheckList_PhD-Thesis-submission.pdf,GCIR SOP_Hyd_11oct.pdf,,,,,,,,1.0
